Ekran_Boyutu,Ekran_Karti,Ekran_Yenileme_Hizi,Hard_Disk_Kapasitesi,Ram,SSD_Kapasitesi,Cozunurluk,Islemci_Nesli,Islemci_Tipi,Isletim_Sistemi,url,price,marka
15.6,Intel XE Graphics,60.0,0.0,8.0,512.0,1920 x 1080,11.0,Intel Core i5,Windows,https://www.trendyol.com//acer/extensa-ex215-54-57lw-intel-i5-1135g7-islemci-8gb-ram-512gb-ssd-15-6-fhd-ekran-win-11-pro-p-768573199?advertItems=eyJhZHZlcnRJZCI6IjQzNGYzNzM2LTVjOWEtNDBmNS1iNDNlLThmZjU3NGQxMjdlZSIsInNvcnRpbmdTY29yZSI6MC4wODk2MzE5OTA0Nzc0NDI3MywiYWRTY29yZSI6MC4wMzIyMDY5Njc0NzMwMzAwOSwiYWRTY29yZXMiOnsiMSI6MC4wMzIyMDY5Njc0NzMwMzAwOSwiMiI6MC4wMzIyMDY5Njc0NzMwMzAwOX0sImNwYyI6Mi43ODMsIm1pbkNwYyI6MC4wMSwiZUNwYyI6Mi43NTQxMjUwNDgyNzQzMzUsImFkdmVydFNsb3QiOjEzLCJvcmRlciI6MywiYXR0cmlidXRlcyI6IiJ9,14.2069,acer
13.0,M1 7 Çekirdekli,60.0,256.0,16.0,256.0,2560 x 1600,13.0,Apple M1,Mac Os,https://www.trendyol.com//huawei/matebook-d16-i7-12700h-16gb-512gb-win11-16-uzay-gri-p-335912812,26.749,huawei
17.0,Nvidia GeForce RTX 4090,240.0,0.0,64.0,4.0,2560 x 1600,13.0,Intel Core i9,Windows,https://www.trendyol.com//monster/s7-v9-3-3-intel-core-i9-13980hx-64-gb-ram-4-tb-ssd-16-gb-rtx-4090-windows-11-17-qhd-240-hz-p-759726185,134.999,monster
15.6,Dahili Ekran Kartı,60.0,0.0,16.0,512.0,1920 x 1080,7.0,AMD Ryzen 5,Free Dos,https://www.trendyol.com//hp/15-fc0060nt-amd-ryzen-5-7520u-16gb-512gb-dos-15-6-fhd-siyah-laptop-hp-turkiye-garantili-8m1t2ea-p-761481836,12.69,hp
15.6,Nvidia GeForce GTX 1650,144.0,0.0,32.0,512.0,1920 x 1080,10.0,Intel Core i5,Windows,https://www.trendyol.com//asus/tuf-gaming-intel-core-i5-10300h-32gb-512gb-ssd-gtx1650-windows-11-pro-15-6-fx506lhb-hn347wp07-p-635108603?advertItems=eyJhZHZlcnRJZCI6IjQzNGYzNzM2LTVjOWEtNDBmNS1iNDNlLThmZjU3NGQxMjdlZSIsInNvcnRpbmdTY29yZSI6MC4wODgwNTc4NzQ4MTM2NzU4NywiYWRTY29yZSI6MC4wMzE2NDEzNDkxOTY0MzQwMiwiYWRTY29yZXMiOnsiMSI6MC4wMzE2NDEzNDkxOTY0MzQwMiwiMiI6MC4wMzE2NDEzNDkxOTY0MzQwMn0sImNwYyI6Mi43ODMsIm1pbkNwYyI6MC4wMSwiZUNwYyI6Mi43NzYxNzU5OTI2OTU3ODQ1LCJhZHZlcnRTbG90IjoxNCwib3JkZXIiOjcsImF0dHJpYnV0ZXMiOiIifQ==,27.3086,asus
15.6,Intel Iris Graphics,60.0,0.0,8.0,256.0,1920 x 1080,11.0,Intel Core i5,Free Dos,https://www.trendyol.com//acer/aspire3-intel-core-i5-1135g7-8gb-256gb-ssd-15-6-fhd-dos-dizustu-bilgisayar-acer-turkiye-garantili-p-320269481,11.685,acer
15.6,Intel UHD Graphics,60.0,0.0,8.0,512.0,1920 x 1080,12.0,Intel Core i5,Free Dos,https://www.trendyol.com//lenovo/ideapad-slim3-intel-core-i5-12450h-8gb-512gb-ssd-dos-15-6-fhd-arctic-grey-laptop-83er000wtr-p-772120068,13.999,lenovo
13.6,M2 8 Çekirdekli,120.0,250.0,8.0,256.0,2560 x 1600,1.0,Apple M2,Mac Os,https://www.trendyol.com//apple/macbook-air-13-6-m2-8gb-256gb-ssd-uzay-grisi-p-335392170,35.999,apple
15.6,Nvidia GeForce GTX 1650,120.0,0.0,16.0,512.0,1920 x 1080,11.0,Intel Core i5,Windows,https://www.trendyol.com//lenovo/ideapad-g3-intel-core-i5-11320h-16gb-512gb-ssd-gtx1650-windows-10-pro-15-6-82k101lxtxa25-p-767340709?advertItems=eyJhZHZlcnRJZCI6IjQzNGYzNzM2LTVjOWEtNDBmNS1iNDNlLThmZjU3NGQxMjdlZSIsInNvcnRpbmdTY29yZSI6MC4wODcyMDkxMzA0NTg1MzM3NiwiYWRTY29yZSI6MC4wMzEzMzYzNzQ1ODA4NjAxNCwiYWRTY29yZXMiOnsiMSI6MC4wMzEzMzYzNzQ1ODA4NjAxNCwiMiI6MC4wMzEzMzYzNzQ1ODA4NjAxNH0sImNwYyI6Mi43ODMsIm1pbkNwYyI6MC4wMSwiZUNwYyI6Mi43Mjg4Nzk1NDI2MTY0MDYsImFkdmVydFNsb3QiOjE1LCJvcmRlciI6MTEsImF0dHJpYnV0ZXMiOiIifQ==,25.4758,lenovo
15.6,Dahili Ekran Kartı,60.0,0.0,8.0,512.0,1920 x 1080,5.0,AMD Ryzen 5,Free Dos,https://www.trendyol.com//lenovo/ideapad-3-15alc6-amd-ryzen-5-5500u-8gb-512gb-ssd-freedos-15-6-fhd-82ku0081tx-p-144480720,11.199,lenovo
15.6,Intel UHD Graphics,60.0,1.0,16.0,1.0,1920 x 1080,12.0,Intel Core i5,Windows,https://www.trendyol.com//lenovo/v15-g3-i5-1235u-16gb-1tb-ssd-1tb-hdd-w10pro-15-6-fhd-notebook-82tt00a5tx0424-mouse-canta-p-743838249,17.992,lenovo
15.6,Nvidia GeForce RTX 3050,144.0,0.0,16.0,512.0,1920 x 1080,12.0,Intel Core i5,Free Dos,https://www.trendyol.com//hp/victus-gaming-15-fa0011nt-80d33ea-i5-12450h-16gb-512gb-ssd-rtx3050-freedos-15-6-fhd-144hz-p-746623610,26.999,hp
15.6,Nvidia GeForce RTX 2050,144.0,0.0,16.0,1.0,1920 x 1080,11.0,Intel Core i5,Windows,https://www.trendyol.com//asus/tuf-gaming-f15-i5-11400h-16gb-ram-1tb-ssd-4gb-rtx2050-15-6-fhd-144hz-w11pro-fx506hf-hn028-p-664311711?advertItems=eyJhZHZlcnRJZCI6IjQzNGYzNzM2LTVjOWEtNDBmNS1iNDNlLThmZjU3NGQxMjdlZSIsInNvcnRpbmdTY29yZSI6MC4wODQ4ODY0NjE3OTQzNzYzNywiYWRTY29yZSI6MC4wMzA1MDE3ODI4OTQxMzQ1MiwiYWRTY29yZXMiOnsiMSI6MC4wMzA1MDE3ODI4OTQxMzQ1MiwiMiI6MC4wMzA1MDE3ODI4OTQxMzQ1Mn0sImNwYyI6Mi43ODMsIm1pbkNwYyI6MC4wMSwiZUNwYyI6Mi43ODMsImFkdmVydFNsb3QiOjE2LCJvcmRlciI6MTUsImF0dHJpYnV0ZXMiOiIifQ==,29.6846,asus
14.1,M1 7 Çekirdekli,60.0,0.0,16.0,128.0,2560 x 1600,13.0,Apple M1,Mac Os,https://www.trendyol.com//hometech/alfa-620c-intel-celeron-n4020-4-gb-128-gb-ssd-windows-11-14-1-tn-tasinabilir-bilgisayar-p-658259965,5.999,hometech
15.6,Nvidia GeForce GTX 1650,144.0,0.0,16.0,512.0,1920 x 1080,11.0,Intel Core i5,Free Dos,https://www.trendyol.com//acer/nitro-5-an515-57-intel-core-i5-11400h-16gb-512gb-ssd-gtx1650-freedos-15-6-fhd-144-hz-tasinabi-p-760824297,21.499,acer
15.6,Nvidia GeForce RTX 3050,144.0,0.0,16.0,512.0,1920 x 1080,12.0,Intel Core i7,Free Dos,https://www.trendyol.com//msi/thin-gf63-12uc-666xtr-intel-core-i7-12650h-16gb-512gb-ssd-rtx3050-freedos-15-6-fhd-144hz-p-760924099,30.749,msi
15.6,Nvidia GeForce RTX 3050,144.0,0.0,16.0,1.0,1920 x 1080,11.0,Intel Core i5,Windows,https://www.trendyol.com//asus/tuf-gaming-intel-i5-11400h-16-gb-1-tb-ssd-rtx3050-win11-pro-15-6-fx506hc-hn011-zi761-p-765797553?advertItems=eyJhZHZlcnRJZCI6IjQzNGYzNzM2LTVjOWEtNDBmNS1iNDNlLThmZjU3NGQxMjdlZSIsInNvcnRpbmdTY29yZSI6MC4wODQ0MTE0NjAwMTQwNjAxNCwiYWRTY29yZSI6MC4wMzAzMzExMDMxMzExNzUwNCwiYWRTY29yZXMiOnsiMSI6MC4wMzAzMzExMDMxMzExNzUwNCwiMiI6MC4wMzAzMzExMDMxMzExNzUwNH0sImNwYyI6Mi43ODMsIm1pbkNwYyI6MC4wMSwiZUNwYyI6Mi43MTkwNjY0NzQ0MzEyOTUzLCJhZHZlcnRTbG90IjoxNywib3JkZXIiOjE5LCJhdHRyaWJ1dGVzIjoiIn0=,29.5992,asus
15.6,Nvidia GeForce RTX3060,144.0,0.0,16.0,1.0,1920 x 1080,11.0,Intel Core i7,Free Dos,https://www.trendyol.com//monster/abra-a5-v17-4-6-intel-core-i7-11800h-16gb-ram-1-tb-ssd-rtx-3060-freedos-15-6-inc-fhd-144-hz-p-674423335,29.999,monster
13.0,M1 7 Çekirdekli,60.0,256.0,16.0,256.0,2560 x 1600,13.0,Apple M1,Mac Os,https://www.trendyol.com//asus/rog-strix-g15-g513rc-hn192-ryzen-7-6800hs-16gb-ram-512gb-ssd-4gb-rtx3050-15-6-inc-fhd-144hz-p-675112965,35.399,asus
13.0,M1 7 Çekirdekli,60.0,256.0,16.0,256.0,2560 x 1600,13.0,Apple M1,Mac Os,https://www.trendyol.com//msi/thin-gf63-12ve-082xtr-intel-core-i5-12450h-8gb-512gb-ssd-rtx4050-freedos-15-6-fhd-144hz-p-680143031,27.299,msi
15.6,AMD Radeon Graphics,60.0,0.0,8.0,512.0,1920 x 1080,5.0,AMD Ryzen 7,Free Dos,https://www.trendyol.com//lenovo/ideapad-1-ryzen-7-5700u-8gb-512gb-ssd-15-6-fhd-fdos-tasinabilir-bilgisayar-82r4006ftr-p-744634548?advertItems=eyJhZHZlcnRJZCI6IjQzNGYzNzM2LTVjOWEtNDBmNS1iNDNlLThmZjU3NGQxMjdlZSIsInNvcnRpbmdTY29yZSI6MC4wODE4NjU2NTcxOTkxNzQxNiwiYWRTY29yZSI6MC4wMjk0MTYzMzM4ODQwMDA3NzgsImFkU2NvcmVzIjp7IjEiOjAuMDI5NDE2MzMzODg0MDAwNzc4LCIyIjowLjAyOTQxNjMzMzg4NDAwMDc3OH0sImNwYyI6Mi43ODMsIm1pbkNwYyI6MC4wMSwiZUNwYyI6Mi43MTk2MTQ1MjYyODA1OTI0LCJhZHZlcnRTbG90IjoxOCwib3JkZXIiOjIzLCJhdHRyaWJ1dGVzIjoiIn0=,13.4983,lenovo
14.1,Intel UHD Graphics 600,60.0,0.0,8.0,256.0,1366 x 768,4.0,Intel Celeron,Free Dos,https://www.trendyol.com//hometech/alfa-640c-intel-celeron-n4020c-8-gb-256-gb-ssd-freedos-14-1-hd-tasinabilir-bilgisayar-p-392825122,6.599,hometech
14.0,Intel Iris Graphics,60.0,0.0,16.0,512.0,1920 x 1200,12.0,Intel Core i5,Windows,https://www.trendyol.com//huawei/matebook-d14-mdf-w5651p-i5-1240p-16gb-512gb-ssd-win-11-14-ips-tasinabilir-bilgisayar-p-767159753,19.299,huawei
15.6,Nvidia GeForce RTX 4060,165.0,0.0,16.0,1.0,1920 x 1080,13.0,Intel Core i7,Free Dos,https://www.trendyol.com//dell/gaming-g15-5530-g155530013u-i7-13650hx-16gb-ddr5-1tb-ssd-rtx4060-8gb-fhd-ubuntu-gaming-laptop-p-750510203,40.899,dell
15.6,Intel Iris Graphics,60.0,0.0,16.0,1.0,1920 x 1080,11.0,Intel Core i5,Windows,https://www.trendyol.com//hp/15s-fq4015nta35-intel-core-i5-1155g7-16gb-1tb-ssd-windows-11-pro-15-6-fhd-54u49eaa35-p-759739055?advertItems=eyJhZHZlcnRJZCI6IjQzNGYzNzM2LTVjOWEtNDBmNS1iNDNlLThmZjU3NGQxMjdlZSIsInNvcnRpbmdTY29yZSI6MC4wNzk0MTI3NjI1ODIzMDIxLCJhZFNjb3JlIjowLjAyODUzNDk0ODgyNTgzNjE4LCJhZFNjb3JlcyI6eyIxIjowLjAyODUzNDk0ODgyNTgzNjE4LCIyIjowLjAyODUzNDk0ODgyNTgzNjE4fSwiY3BjIjoyLjc4MywibWluQ3BjIjowLjAxLCJlQ3BjIjoyLjc4MywiYWR2ZXJ0U2xvdCI6MTksIm9yZGVyIjozLCJhdHRyaWJ1dGVzIjoiIn0=,16.6838,hp
15.6,Dahili Ekran Kartı,60.0,256.0,8.0,256.0,1920 x 1080,3.0,Intel Core i3,Free Dos,https://www.trendyol.com//acer/aspire-3-a315-510p-38x0-15-6-fhd-intel-i3-n305-8-gb-ddr5-ram-256-gb-ssd-freedos-nx-kdhey-003-p-734373841,9.329,acer
16.0,Nvidia GeForce RTX 4070,120.0,0.0,32.0,1.0,3200 x 2000,13.0,Intel Core i9,Windows,https://www.trendyol.com//asus/16-zenbook-pro-16x-oled-i9-1tb-multi-touch-laptop-rtx4070-p-770674783,186.0,asus
15.6,Nvidia GeForce RTX 4060,165.0,0.0,32.0,1.0,1920 x 1080,12.0,Intel Core i7,Free Dos,https://www.trendyol.com//acer/an515-58-intel-core-i7-12700h-32gb-1tb-ssd-rtx4060-8gb-dos-15-6-fhd-165hz-gaming-laptop-p-743152344,38.999,acer
15.6,Nvidia GeForce GTX 1650,60.0,0.0,16.0,512.0,1920 x 1080,10.0,Intel Core i5,Windows,https://www.trendyol.com//asus/tuf-gaming-intel-core-i5-10300h-16gb-512gb-ssd-gtx1650-w10p-15-6-fx506lhb-hn323wp04-p-345122040?advertItems=eyJhZHZlcnRJZCI6IjQzNGYzNzM2LTVjOWEtNDBmNS1iNDNlLThmZjU3NGQxMjdlZSIsInNvcnRpbmdTY29yZSI6MC4wNzg5ODU0OTc4NzcwMDE3NiwiYWRTY29yZSI6MC4wMjgzODE0MjIxNjIwNTU5NywiYWRTY29yZXMiOnsiMSI6MC4wMjgzODE0MjIxNjIwNTU5NywiMiI6MC4wMjgzODE0MjIxNjIwNTU5N30sImNwYyI6Mi43ODMsIm1pbkNwYyI6MC4wMSwiZUNwYyI6Mi43NjE2NDM5OTkwMDIzODIsImFkdmVydFNsb3QiOjIwLCJvcmRlciI6NywiYXR0cmlidXRlcyI6IiJ9,26.6238,asus
14.0,AMD,60.0,0.0,16.0,512.0,1920 x 1080,13.0,AMD Ryzen 5,Free Dos,https://www.trendyol.com//lenovo/thinkbook-14-g4-aba-r5-5625u-16-gb-512-gb-ssd-14-free-dos-fhd-dizustu-bilgisayar-p-466710735,15.199,lenovo
15.6,Nvidia GeForce RTX 2050,144.0,0.0,8.0,512.0,1920 x 1080,11.0,Intel Core i5,Windows,https://www.trendyol.com//asus/tuf-f15-fx506hf-hn014w-intel-core-i5-11400h-8gb-512gb-ssd-rtx2050-w11-15-6-fhd-144hz-p-770228354,22.999,asus
11.6,Intel UHD Graphics,90.0,0.0,8.0,64.0,1366 x 768,12.0,Intel Celeron,Windows,https://www.trendyol.com//acer/spin-511-r752t-c5y6-intel-celeron-n4120-8-gb-ram-64-gb-ssd-11-6-uhd-katlanabilir-dokunmatik-p-462324895,8.598,acer
15.6,Nvidia GeForce RTX 2050,144.0,0.0,8.0,512.0,1920 x 1080,11.0,Intel Core i5,Windows,https://www.trendyol.com//asus/tuf-gaming-f15-i5-11400h-8gb-ram-512gb-ssd-4gb-rtx2050-15-6-fhd-144hz-w11pro-fx506hf-hn028-p-664312950?advertItems=eyJhZHZlcnRJZCI6IjQzNGYzNzM2LTVjOWEtNDBmNS1iNDNlLThmZjU3NGQxMjdlZSIsInNvcnRpbmdTY29yZSI6MC4wNzc4MTE3NTg4NTE2MzI0NywiYWRTY29yZSI6MC4wMjc5NTk2NjkwMDg4NTEwNSwiYWRTY29yZXMiOnsiMSI6MC4wMjc5NTk2NjkwMDg4NTEwNSwiMiI6MC4wMjc5NTk2NjkwMDg4NTEwNX0sImNwYyI6Mi43ODMsIm1pbkNwYyI6MC4wMSwiZUNwYyI6Mi43ODMsImFkdmVydFNsb3QiOjIxLCJvcmRlciI6MTEsImF0dHJpYnV0ZXMiOiIifQ==,26.7146,asus
13.0,M1 7 Çekirdekli,60.0,256.0,16.0,256.0,2560 x 1600,13.0,Apple M1,Mac Os,https://www.trendyol.com//lenovo/ideapad3-intel-core-i5-1155g7-8gb-512gb-ssd-dos-15-6-arctic-grey-laptop-lenovo-turkiye-garantili-p-744554282,13.497,lenovo
15.6,Dahili Ekran Kartı,60.0,512.0,8.0,512.0,1920 x 1080,13.0,Intel Core i5,Windows,https://www.trendyol.com//acer/a315-59-i5-1235u-8gb-ram-512ssd-2gb-mx550-15-6-fhd-windows-11-laptop-silver-nx-k6wey-001-p-366854044,15.999,acer
16.1,Nvidia GeForce RTX 4050,144.0,0.0,16.0,1.0,1920 x 1080,13.0,Intel Core i7,Free Dos,https://www.trendyol.com//hp/victus-16-r0029nt-intel-i7-13700h-ddr5-16gb-1tb-ssd-gen4-6gb-rtx-4050-16-1-freedos-laptop-7p6c1ea-p-736351908,34.269,hp
15.6,Nvidia GeForce RTX 4050,144.0,0.0,8.0,512.0,1920 x 1080,12.0,Intel Core i5,Windows,https://www.trendyol.com//msi/thin-gf63-12ve-082xtr-intel-core-i5-12450h-8gb-512gb-ssd-rtx4050-windows-10-pro-15-6-fhd-144hz-p-762016662?advertItems=eyJhZHZlcnRJZCI6IjQzNGYzNzM2LTVjOWEtNDBmNS1iNDNlLThmZjU3NGQxMjdlZSIsInNvcnRpbmdTY29yZSI6MC4wNzc0MzIwMDMxMzY3MjQyMywiYWRTY29yZSI6MC4wMjc4MjMyMTM0ODc4NjM1NCwiYWRTY29yZXMiOnsiMSI6MC4wMjc4MjMyMTM0ODc4NjM1NCwiMiI6MC4wMjc4MjMyMTM0ODc4NjM1NH0sImNwYyI6Mi43ODMsIm1pbkNwYyI6MC4wMSwiZUNwYyI6Mi43NDAzNjk4Njg2ODE1MDc0LCJhZHZlcnRTbG90IjoyMiwib3JkZXIiOjE1LCJhdHRyaWJ1dGVzIjoiIn0=,34.8471,msi
17.3,Nvidia GeForce RTX 3050,144.0,0.0,32.0,1.0,1920 x 1080,13.0,Intel Core i5,Free Dos,https://www.trendyol.com//monster/abra-a7-v14-4-2-intel-core-i5-13500h-32-gb-ram-1-tb-ssd-6-gb-rtx-3050-freedos-17-3-fhd-144-hz-p-736035477,32.3033,monster
14.0,Dahili Ekran Kartı,60.0,0.0,8.0,512.0,1920 x 1080,13.0,Intel Core i3,Free Dos,https://www.trendyol.com//hp/14-ep0013nt-intel-core-i3-n305-8gb-512gb-ssd-dos-14-fhd-kirik-beyaz-laptop-hp-turkiye-garantili-p-712241022,10.889,hp
15.6,Nvidia GeForce RTX 2050,144.0,0.0,8.0,512.0,1920 x 1080,11.0,Intel Core i5,Free Dos,https://www.trendyol.com//asus/tuf-gaming-f15-fx506hf-hn028-i5-11400h-8gb-ram-512gb-ssd-4gb-rtx2050-15-6-inc-fhd-144hz-p-661881677,24.75,asus
15.6,Nvidia GeForce RTX 3050,144.0,0.0,32.0,1.0,1920 x 1080,11.0,Intel Core i5,Windows,https://www.trendyol.com//asus/tuf-gaming-intel-i5-11400h-32-gb-1-tb-ssd-rtx3050-win11-pro-15-6-fx506hc-hn011-zi769-p-765797608?advertItems=eyJhZHZlcnRJZCI6IjQzNGYzNzM2LTVjOWEtNDBmNS1iNDNlLThmZjU3NGQxMjdlZSIsInNvcnRpbmdTY29yZSI6MC4wNzU2ODk0MzE0MjcwNDY2NSwiYWRTY29yZSI6MC4wMjcxOTcwNjQ4MzE4NTI5MTMsImFkU2NvcmVzIjp7IjEiOjAuMDI3MTk3MDY0ODMxODUyOTEzLCIyIjowLjAyNzE5NzA2NDgzMTg1MjkxM30sImNwYyI6Mi43ODMsIm1pbkNwYyI6MC4wMSwiZUNwYyI6Mi43NDExOTc4ODk2NDU5MjksImFkdmVydFNsb3QiOjIzLCJvcmRlciI6MTksImF0dHJpYnV0ZXMiOiIifQ==,30.6746,asus
15.6,M1 7 Çekirdekli,60.0,0.0,16.0,512.0,2560 x 1600,13.0,Apple M1,Mac Os,https://www.trendyol.com//lenovo/v15-g2-i7-1165g7-16gb-512gb-ssd-freedos-15-6-fhd-tasinabilir-bilgisayar-82kb00cbtx-p-329716410,20.599,lenovo
13.0,M1 7 Çekirdekli,60.0,256.0,16.0,256.0,2560 x 1600,13.0,Apple M1,Mac Os,https://www.trendyol.com//monster/huma-h4-v5-1-7-intel-core-i5-1235u-16gb-ram-500gb-ssd-freedos-14-1-fhd-rose-gold-p-635097694,19.499,monster
15.6,Intel UHD Graphics,60.0,0.0,8.0,512.0,1920 x 1080,12.0,Intel Core i5,Windows,https://www.trendyol.com//asus/vivobook-15-12-nesil-core-i5-1235u-8gb-512gb-ssd-15-6inc-w11-p-779209968,14.899,asus
15.6,Nvidia GeForce RTX 3050,165.0,0.0,8.0,512.0,1920 x 1080,11.0,Intel Core i5,Windows,https://www.trendyol.com//lenovo/ideapad-gaming-3-82k101eltx-i5-11320h-8gb-512ssd-rtx3050-15-6-fullhd-w11h-tasinabilir-bilgis-p-463457386?advertItems=eyJhZHZlcnRJZCI6IjQzNGYzNzM2LTVjOWEtNDBmNS1iNDNlLThmZjU3NGQxMjdlZSIsInNvcnRpbmdTY29yZSI6MC4wNzQwMDg1OTgwNzgwNDIyNiwiYWRTY29yZSI6MC4wMjY1OTMxMDAyNzk1Njk2MjYsImFkU2NvcmVzIjp7IjEiOjAuMDI2NTkzMTAwMjc5NTY5NjI2LCIyIjowLjAyNjU5MzEwMDI3OTU2OTYyNn0sImNwYyI6Mi43ODMsIm1pbkNwYyI6MC4wMSwiZUNwYyI6Mi43ODMsImFkdmVydFNsb3QiOjI0LCJvcmRlciI6MjMsImF0dHJpYnV0ZXMiOiIifQ==,26.6292,lenovo
15.6,Intel Iris Graphics,60.0,0.0,8.0,512.0,1920 x 1080,11.0,Intel Core i5,Free Dos,https://www.trendyol.com//msi/modern-15-b11m-021xtr-i5-1155g7-8gb-ddr4-uma-512gb-ssd-15-6-fhd-dos-siyah-p-666138767,16.399,msi
15.6,Intel UHD Graphics,60.0,0.0,24.0,1.0,1920 x 1080,12.0,Intel Core i5,Free Dos,https://www.trendyol.com//asus/vivobook-15-i5-1235u-24gb-1tb-ssd-15-6-freedos-tasinabilir-bilgisayar-x1502za-ej1067tr11-p-738401475,18.299,asus
15.6,Nvidia GeForce GTX 1650,60.0,0.0,8.0,256.0,1920 x 1080,5.0,AMD Ryzen 5,Free Dos,https://www.trendyol.com//hp/victus-gaming-15-fb0014nt-amd-ryzen-5-5600h-8gb-256gb-ssd-gtx1650-4gb-15-6-fhd-freedos-71t75ea-p-442716644,21.999,hp
15.6,Nvidia GeForce RTX 3050,120.0,0.0,16.0,512.0,1920 x 1080,11.0,Intel Core i5,Windows,https://www.trendyol.com//lenovo/ip-gaming-3-15ihu6-i5-11320h-16gb-512gb-ssd-rtx3050-4gb-120hz-15-6-fhd-w11-pro-82k101hwtx-p-767513597?advertItems=eyJhZHZlcnRJZCI6IjQzNGYzNzM2LTVjOWEtNDBmNS1iNDNlLThmZjU3NGQxMjdlZSIsInNvcnRpbmdTY29yZSI6MC4wNzM4MzMzNTY1MTQ1NzMxLCJhZFNjb3JlIjowLjAyNjUzMDEzMTY5NzY1NDcyNCwiYWRTY29yZXMiOnsiMSI6MC4wMjY1MzAxMzE2OTc2NTQ3MjQsIjIiOjAuMDI2NTMwMTMxNjk3NjU0NzI0fSwiY3BjIjoyLjc4MywibWluQ3BjIjowLjAxLCJlQ3BjIjoyLjc4MywiYWR2ZXJ0U2xvdCI6MjUsIm9yZGVyIjozLCJhdHRyaWJ1dGVzIjoiIn0=,27.894,lenovo
15.6,Nvidia GeForce RTX 4060,144.0,0.0,32.0,1.0,1920 x 1080,12.0,Intel Core i7,Free Dos,https://www.trendyol.com//monster/tulpar-t5-v23-2-2-intel-core-i7-12650h-32-gb-ram-1-tb-ssd-8-gb-rtx-4060-freedos-15-6-fhd-144-hz-p-745868619,38.999,monster
15.6,Intel UHD Graphics,60.0,0.0,16.0,1.0,1920 x 1080,11.0,Intel Core i3,Free Dos,https://www.trendyol.com//casper/nirvana-c500-1115-bf00x-g-f-intel-core-i3-1115g4-16gb-ram-1tb-ssd-gen4-freedos-p-445476720,12.399,casper
15.6,Nvidia GeForce RTX 4060,144.0,0.0,16.0,1.0,1920 x 1080,12.0,Intel Core i5,Free Dos,https://www.trendyol.com//msi/cyborg-15-a12vf-077xtr-i5-12450h-16gb-ddr5-rtx4060-gddr6-8gb-1tb-ssd-15-6-fhd-144hz-dos-p-730306217,38.888,msi
15.6,Nvidia GeForce RTX 4050,144.0,0.0,8.0,512.0,1920 x 1080,12.0,Intel Core i5,Windows,https://www.trendyol.com//msi/thin-gf63-12ve-082xtr-intel-core-i5-12450h-8gb-512gb-ssd-rtx4050-windows-11-pro-15-6-fhd-144hz-p-762017263?advertItems=eyJhZHZlcnRJZCI6IjQzNGYzNzM2LTVjOWEtNDBmNS1iNDNlLThmZjU3NGQxMjdlZSIsInNvcnRpbmdTY29yZSI6MC4wNzM3ODEzMzc2NjkxMTkyMywiYWRTY29yZSI6MC4wMjY1MTE0NDAwNTM1ODIxOSwiYWRTY29yZXMiOnsiMSI6MC4wMjY1MTE0NDAwNTM1ODIxOSwiMiI6MC4wMjY1MTE0NDAwNTM1ODIxOX0sImNwYyI6Mi43ODMsIm1pbkNwYyI6MC4wMSwiZUNwYyI6Mi43Nzc3NzkyODY5NzQ4Mjg2LCJhZHZlcnRTbG90IjoyNiwib3JkZXIiOjcsImF0dHJpYnV0ZXMiOiIifQ==,34.9243,msi
16.1,Nvidia GeForce RTX 3050 Ti,144.0,0.0,8.0,512.0,1920 x 1080,6.0,AMD Ryzen 5,Free Dos,https://www.trendyol.com//hp/victus-16-e1010nt-amd-ryzen-5-6600h-8gb-512gb-rtx3050ti-16-1-fhd-144hz-dos-68s26ea-p-686329879,24.7241,hp
15.6,Intel Iris Graphics,60.0,0.0,16.0,500.0,1920 x 1080,11.0,Intel Core i7,Free Dos,https://www.trendyol.com//casper/nirvana-x600-139h-bv00x-g-f-intel-core-i7-11390h-16-gb-ram-500gb-nvme-ssd-gen4-freedos-p-773800333,14.9555,casper
15.6,Nvidia GeForce RTX 4060,165.0,0.0,8.0,1.0,1920 x 1080,12.0,Intel Core i7,Free Dos,https://www.trendyol.com//acer/nitro5-intel-core-i7-12700h-8gb-1tb-ssd-8gb-rtx4060-dos-15-6-gaming-laptop-acer-turkiye-garantili-p-741177833,34.999,acer
15.6,AMD Radeon Graphics,60.0,0.0,16.0,512.0,1920 x 1080,5.0,AMD Ryzen 7,Windows,https://www.trendyol.com//lenovo/ideapad-amd-ryzen-7-5700u-16gb-512gb-ssd-windows-10-pro-15-6-82r4006ftra26-p-753825303?advertItems=eyJhZHZlcnRJZCI6IjQzNGYzNzM2LTVjOWEtNDBmNS1iNDNlLThmZjU3NGQxMjdlZSIsInNvcnRpbmdTY29yZSI6MC4wNzMxMTI3MDI0MTA2NjgxMywiYWRTY29yZSI6MC4wMjYyNzExODMwNDM3MTgzMzgsImFkU2NvcmVzIjp7IjEiOjAuMDI2MjcxMTgzMDQzNzE4MzM4LCIyIjowLjAyNjI3MTE4MzA0MzcxODMzOH0sImNwYyI6Mi43ODMsIm1pbkNwYyI6MC4wMSwiZUNwYyI6Mi43ODMsImFkdmVydFNsb3QiOjI3LCJvcmRlciI6MTEsImF0dHJpYnV0ZXMiOiIifQ==,15.3378,lenovo
